"mlb_team_name","mlb_logos","id_team","url_name_teams","team","liga","league","division","location","sportslogos_name","primary","secondary","tertiary","quaternary"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Atlanta Braves","https://www.mlbstatic.com/team-logos/team-cap-on-light/144.svg",144,"atlanta-braves","ATL","NL","mlb","NL East","Atlanta","Atlanta Braves","#CE1141","#13274F","#EAAA00","#CE1141"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"Miami Marlins","https://www.mlbstatic.com/team-logos/team-cap-on-light/146.svg",146,"miami-marlins","MIA","NL","mlb","NL East","Miami","Miami Marlins","#00A3E0","#EF3340","#41748D","#000000"
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"New York Mets","https://www.mlbstatic.com/team-logos/team-cap-on-light/121.svg",121,"new-york-mets","NYM","NL","mlb","NL East","New York","New York Mets","#002D72","#FF5910",NA,NA
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Philadelphia Phillies","https://www.mlbstatic.com/team-logos/team-cap-on-light/143.svg",143,"philadelphia-phillies","PHI","NL","mlb","NL East","Philadelphia","Philadelphia Phillies","#E81828","#002d72","#E81828","#284898"
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Washington Nationals","https://www.mlbstatic.com/team-logos/team-cap-on-light/120.svg",120,"washington-nationals","WSN","NL","mlb","NL East","Washington","Washington Nationals","#AB0003","#14225A","#FFFFFF",NA
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
